R.A.,Dec.,Model-predicted confidence,Anomaly score,Flag
18.675257 ,2.477930 ,0.7004 ,0.0451 ,0
36.955192 ,25.251362 ,0.7004 ,0.2134 ,0
149.924969 ,35.578748 ,0.7004 ,0.1021 ,0
234.244731 ,35.641920 ,0.7004 ,0.2134 ,0
11.643389 ,37.004109 ,0.7004 ,0.0943 ,0
205.745202 ,4.043716 ,0.7004 ,0.0658 ,0
236.751710 ,19.331625 ,0.7004 ,0.0580 ,0
120.935093 ,26.528821 ,0.7004 ,0.0498 ,0
146.376768 ,20.785513 ,0.7004 ,0.0325 ,0
219.515693 ,42.427833 ,0.7004 ,0.0730 ,0
201.742172 ,10.063041 ,0.7004 ,0.0850 ,0
261.738138 ,23.784371 ,0.7004 ,0.1389 ,0
11.023458 ,6.319713 ,0.7004 ,0.0285 ,0
168.780448 ,61.553397 ,0.7004 ,0.0490 ,0
314.886623 ,-10.459448 ,0.7004 ,0.0401 ,0
240.050415 ,44.644425 ,0.7004 ,0.0439 ,0
22.732341 ,-8.995744 ,0.7004 ,0.0791 ,0
162.142674 ,15.695306 ,0.7004 ,0.0558 ,0
156.753016 ,18.085551 ,0.7004 ,0.1769 ,0
239.849992 ,36.338381 ,0.7004 ,0.1300 ,0
126.805578 ,66.021001 ,0.7004 ,0.0284 ,0
318.019520 ,-2.655956 ,0.7004 ,0.1121 ,0
219.907217 ,52.979297 ,0.7004 ,0.1170 ,0
146.106174 ,20.947535 ,0.7003 ,0.0822 ,0
254.279878 ,45.045687 ,0.7003 ,0.1200 ,0
14.669619 ,2.647037 ,0.7003 ,0.0403 ,0
84.133734 ,-2.859653 ,0.7003 ,0.2651 ,0
189.267715 ,22.042270 ,0.7003 ,0.0395 ,0
133.148238 ,32.888768 ,0.7003 ,0.0196 ,0
227.323364 ,0.008833 ,0.7003 ,0.1327 ,0
181.787990 ,1.781789 ,0.7003 ,0.0300 ,0
235.564145 ,16.723616 ,0.7003 ,0.0871 ,0
243.425370 ,18.329484 ,0.7003 ,0.0788 ,0
246.938656 ,22.684318 ,0.7003 ,0.7133 ,0
146.017369 ,39.393480 ,0.7003 ,0.1447 ,0
186.614343 ,10.329347 ,0.7003 ,0.0887 ,0
75.283992 ,-0.575123 ,0.7003 ,0.1286 ,0
210.603590 ,9.621761 ,0.7003 ,0.4881 ,0
334.776956 ,31.786449 ,0.7003 ,3.1297 ,0
34.634667 ,18.713846 ,0.7003 ,0.0433 ,0
357.006771 ,27.623777 ,0.7003 ,0.2685 ,0
222.224318 ,17.481028 ,0.7003 ,0.0602 ,0
9.440431 ,29.630406 ,0.7003 ,0.2057 ,0
223.975306 ,19.336899 ,0.7003 ,0.1249 ,0
350.187352 ,18.836834 ,0.7003 ,0.0302 ,0
237.363113 ,53.543147 ,0.7003 ,0.0783 ,0
352.993602 ,-8.926859 ,0.7003 ,0.2428 ,0
176.200181 ,19.659367 ,0.7003 ,0.0552 ,0
196.371896 ,40.314545 ,0.7003 ,0.0933 ,0
205.804859 ,15.520286 ,0.7003 ,0.0933 ,0
332.980852 ,41.565908 ,0.7003 ,0.4045 ,0
16.097928 ,23.236223 ,0.7003 ,0.1139 ,0
7.870625 ,5.256297 ,0.7003 ,0.1814 ,0
242.063119 ,37.283260 ,0.7003 ,0.0653 ,0
186.315135 ,31.089167 ,0.7003 ,0.1601 ,0
119.344507 ,33.135395 ,0.7003 ,0.0439 ,0
207.447411 ,24.543445 ,0.7003 ,0.1247 ,0
252.820369 ,11.301032 ,0.7003 ,0.1013 ,0
171.188207 ,32.994069 ,0.7002 ,1.9463 ,0
191.566311 ,24.764144 ,0.7002 ,0.0365 ,0
167.108452 ,9.619653 ,0.7002 ,0.0361 ,0
338.957439 ,20.075762 ,0.7002 ,0.1242 ,0
4.961998 ,5.019367 ,0.7002 ,0.0339 ,0
230.418904 ,27.928822 ,0.7002 ,0.0528 ,0
258.650348 ,73.704462 ,0.7002 ,0.0434 ,0
120.837900 ,26.478977 ,0.7002 ,0.0492 ,0
121.693354 ,23.552644 ,0.7002 ,0.0356 ,0
227.550605 ,15.504333 ,0.7002 ,0.0911 ,0
178.043532 ,17.737771 ,0.7002 ,0.0720 ,0
197.479737 ,19.163464 ,0.7002 ,0.0312 ,0
18.937718 ,27.199335 ,0.7002 ,0.0535 ,0
116.569538 ,18.158293 ,0.7002 ,1.8098 ,0
196.314041 ,48.302622 ,0.7002 ,0.0767 ,0
148.249082 ,42.999565 ,0.7002 ,0.1626 ,0
240.670244 ,24.603238 ,0.7002 ,0.0550 ,0
21.199490 ,1.041292 ,0.7002 ,0.4765 ,0
176.087621 ,18.997780 ,0.7002 ,0.0415 ,0
142.947024 ,10.266425 ,0.7002 ,0.3852 ,0
269.869517 ,25.299336 ,0.7002 ,0.2055 ,0
163.796117 ,9.713885 ,0.7002 ,0.0252 ,0
205.322096 ,-1.189738 ,0.7002 ,0.0559 ,0
355.064111 ,13.411763 ,0.7002 ,0.0645 ,0
179.338283 ,-2.965592 ,0.7002 ,0.0551 ,0
336.747879 ,13.040108 ,0.7002 ,0.0345 ,0
20.205916 ,18.676026 ,0.7002 ,0.0545 ,0
181.179311 ,42.387752 ,0.7002 ,0.0564 ,0
189.130003 ,9.861437 ,0.7002 ,0.0489 ,0
164.222619 ,25.032851 ,0.7002 ,0.0835 ,0
255.822136 ,43.466301 ,0.7002 ,0.2314 ,0
245.613630 ,52.561302 ,0.7002 ,0.0440 ,0
121.164345 ,10.125547 ,0.7002 ,0.1481 ,0
143.916922 ,29.499084 ,0.7002 ,0.0994 ,0
162.509846 ,41.147724 ,0.7002 ,0.0650 ,0
340.499201 ,-0.772814 ,0.7002 ,0.9360 ,0
359.587612 ,25.436133 ,0.7002 ,0.1003 ,0
243.042126 ,8.583777 ,0.7001 ,0.2854 ,0
354.911434 ,10.843689 ,0.7001 ,0.2003 ,0
353.095380 ,23.938942 ,0.7001 ,0.1124 ,0
324.991720 ,-5.686021 ,0.7001 ,0.1048 ,0
8.971590 ,40.650939 ,0.7001 ,0.0710 ,0
257.916542 ,23.276382 ,0.7001 ,0.0899 ,0
166.068474 ,40.789019 ,0.7001 ,0.0467 ,0
209.123037 ,37.703823 ,0.7001 ,0.0686 ,0
238.321404 ,18.857341 ,0.7001 ,0.0309 ,0
247.793416 ,46.280508 ,0.7001 ,0.1983 ,0
199.196594 ,-3.049369 ,0.7001 ,0.2531 ,0
316.660422 ,-2.731774 ,0.7001 ,0.1419 ,0
326.137817 ,20.729674 ,0.7001 ,0.2610 ,0
338.017798 ,-7.219149 ,0.7001 ,0.0661 ,0
248.364673 ,23.544560 ,0.7001 ,0.1509 ,0
126.871597 ,7.591607 ,0.7001 ,0.0882 ,0
245.780670 ,6.745602 ,0.7001 ,0.1148 ,0
186.279885 ,50.159318 ,0.7001 ,0.0298 ,0
115.630529 ,29.592739 ,0.7001 ,0.0352 ,0
122.371155 ,22.753648 ,0.7001 ,0.0463 ,0
9.635390 ,9.723533 ,0.7001 ,0.0816 ,0
208.864555 ,49.633106 ,0.7001 ,0.0578 ,0
125.838931 ,37.670333 ,0.7001 ,0.2851 ,0
217.531685 ,49.210761 ,0.7001 ,0.0379 ,0
4.575181 ,-0.832127 ,0.7001 ,0.1010 ,0
238.283145 ,14.622084 ,0.7001 ,0.1461 ,0
124.948917 ,53.798566 ,0.7001 ,0.0945 ,0
166.224674 ,-18.324361 ,0.7001 ,0.1157 ,0
167.355696 ,38.453719 ,0.7001 ,0.0361 ,0
212.221600 ,32.830527 ,0.7001 ,0.0306 ,0
356.954832 ,-0.046146 ,0.7001 ,0.1669 ,0
120.000600 ,27.150029 ,0.7001 ,0.3398 ,0
115.909669 ,15.139722 ,0.7001 ,0.1446 ,0
221.491019 ,46.338837 ,0.7001 ,0.0337 ,0
13.804723 ,-6.906654 ,0.7001 ,0.1969 ,0
346.297039 ,10.085931 ,0.7001 ,0.1452 ,0
313.698404 ,-0.805257 ,0.7000 ,0.0331 ,0
176.885352 ,39.091696 ,0.7000 ,0.0618 ,0
113.680417 ,37.228341 ,0.7000 ,0.1521 ,0
209.398887 ,36.894804 ,0.7000 ,0.0456 ,0
123.425300 ,57.023245 ,0.7000 ,0.0423 ,0
234.077555 ,24.468553 ,0.7000 ,0.0387 ,0
342.364415 ,14.193982 ,0.7000 ,0.0404 ,0
238.538870 ,29.194238 ,0.7000 ,0.0479 ,0
32.017413 ,30.465725 ,0.7000 ,0.0899 ,0
335.618909 ,26.494582 ,0.7000 ,0.3565 ,0
223.364375 ,24.547302 ,0.7000 ,0.0665 ,0
261.981454 ,27.381308 ,0.7000 ,0.1656 ,0
191.596950 ,27.616198 ,0.7000 ,0.0390 ,0
140.057239 ,25.079262 ,0.7000 ,0.2054 ,0
27.862046 ,-0.050718 ,0.7000 ,0.1088 ,0
337.131267 ,-0.657502 ,0.7000 ,0.4401 ,0
225.137756 ,9.984985 ,0.7000 ,0.0667 ,0
56.615825 ,-7.056159 ,0.7000 ,0.0686 ,0
184.875325 ,5.992992 ,0.7000 ,0.0300 ,0
345.000026 ,0.957093 ,0.7000 ,0.0543 ,0
131.445659 ,25.266167 ,0.7000 ,0.0299 ,0
357.047391 ,-5.870125 ,0.7000 ,0.0390 ,0
199.576596 ,21.663127 ,0.7000 ,0.0402 ,0
227.393787 ,20.511529 ,0.7000 ,0.0376 ,0
324.377045 ,25.651710 ,0.7000 ,0.4866 ,0
5.341199 ,-19.580678 ,0.7000 ,0.0531 ,0
359.286634 ,30.519039 ,0.7000 ,0.0587 ,0
59.433992 ,-10.881513 ,0.7000 ,0.1543 ,0
218.748812 ,16.297175 ,0.7000 ,0.0518 ,0
240.529493 ,38.701376 ,0.7000 ,0.1810 ,0
